country_name,admin2_name,mae,mape,mean_actual,n
SOM,BOSSASO,0.538195180836178,0.31874144412958866,1.5692857142857142,252
SOM,EYL,0.5003559929132462,0.297812823089834,1.5360714285714285,252
SOM,GARDO,0.49030214292662483,0.29461740522895546,1.5158333333333334,252
SOM,GAROWE,0.48012540580734375,0.2894588930259615,1.5176984126984125,252
SOM,TALEH,0.4399493395998364,0.27078803189377426,1.4688095238095238,252
SOM,BURTINLE,0.4111357691221767,0.25489621642199506,1.4593650793650794,504
SOM,JARIBAN,0.3969910726849995,0.2494150198174032,1.4494047619047619,504
SOM,GALKAYU NORTH,0.3789188049000407,0.24713727932768817,1.4182142857142856,504
SOM,LAS ANOD,0.4004641883666553,0.24350746205019547,1.4690873015873016,504
SOM,HUDUN,0.37553200742555043,0.23970733714518352,1.3932936507936509,252
SOM,HOBYO,0.34726989422998733,0.22573309043446355,1.394206349206349,504
SOM,ADADO,0.31450376184686785,0.211527653138573,1.3476984126984126,504
SOM,ERIGAVO,0.3183695494087916,0.2101396215668211,1.3047619047619048,252
SOM,ABUDWAQ,0.3035014915324393,0.20580910775119077,1.3342460317460318,504
SOM,DUSAMREB,0.2894454018416859,0.19695543066885024,1.3148809523809524,504
SOM,HUDUR,0.26798277686512656,0.1883085774907031,1.2832539682539683,252
SOM,DOLO,0.2644360603699608,0.18634225765029444,1.2682936507936509,252
SOM,RABDURE,0.24756986655886212,0.17834645066507213,1.2463888888888888,252
SOM,BELET HAWA,0.2533672738359088,0.1781960744131641,1.2678174603174603,252
SOM,LUUQ,0.24758245481385127,0.176470200847199,1.255079365079365,252
SOM,EL BARDE,0.24257604275904004,0.1763430540569064,1.2433333333333334,504
SOM,BUAALE,0.23796952693235307,0.17252096838377756,1.229325396825397,252
SOM,BULO BURTI,0.2379111426501047,0.16987965087185963,1.260515873015873,504
SOM,JALALAQSI,0.2352527170238041,0.16976294763219654,1.2434920634920636,504
SOM,BELET WEYNE,0.24156484174349951,0.16967457418624537,1.2751190476190475,504
SOM,KISMAYO,0.21985657272830844,0.16768047330029515,1.2008730158730159,252
SOM,EL WAK,0.23198845520852104,0.16681266973495473,1.2234126984126985,252
SOM,KARAN,0.23591770187256828,0.165551684569394,1.269246031746032,252
SOM,QANSAH DHEERE,0.2203027560218932,0.16423803430055212,1.1911904761904761,252
SOM,ADALE,0.23077351739482277,0.16313380342430822,1.2532142857142856,252
SOM,HAWAL WADAG,0.2234134817218024,0.16156137743354046,1.2526587301587302,252
SOM,BAIDOA,0.21560540273076015,0.1605998382218004,1.1985317460317462,252
