country_name,admin2_name,mae,mape,mean_actual,n
KEN,Laisamis,6130.582007201318,0.1219221135861916,42626.5405952381,252
KEN,Makueni,5950.524166201637,0.11862564893632148,41511.58603174603,504
KEN,Samburu East,5775.148820064484,0.11704733129601083,40818.56868055555,252
KEN,Fafi,5546.598452587632,0.11693100822445736,43297.20280423281,252
KEN,Samburu West,5435.892032696759,0.11679210614515445,39040.887136243386,252
KEN,Tiaty,5678.800950314153,0.1163794223170055,40763.24076719577,252
KEN,Kisumu Central,5832.052764136905,0.11606855221820421,41679.27109126984,252
KEN,Embakasi North,5155.717550843255,0.11495248542381709,39034.23369047619,504
SOM,RABDURE,1582.9645105561756,0.11462371457854323,13757.43734126984,252
KEN,Isiolo North,5817.892914324295,0.11438219743616451,42431.87661375661,504
SOM,LAS ANOD,1089.145092889695,0.11396628506288445,9252.924285714285,504
KEN,Langata,4971.2795380704365,0.11298969955201522,39033.60162698413,504
KEN,Turkana East,5474.40891997945,0.11201580730457626,40683.12613945579,252
KEN,Mathare,4904.880675688244,0.11190764398848953,38916.95638888889,504
KEN,Starehe,4812.449316096231,0.11136528459998632,38459.03722222223,504
KEN,Westlands,4747.77707139757,0.11066797637402545,38102.52071428572,504
KEN,Samburu North,5554.3763683390025,0.10954056380607706,41613.585096371884,252
KEN,Mvita,4756.792879774305,0.10774558544202763,39086.97515873016,252
KEN,Makadara,4798.130654451886,0.10753981520539063,39222.369781746034,504
KEN,Nyali,4811.135359933036,0.1072269650244129,38881.86396825397,252
KEN,Isiolo South,5244.958355120839,0.10442101270419696,41839.54005291005,504
KEN,Matungulu,4770.363528955853,0.10433623965301844,39662.713373015875,504
KEN,Kilifi North,4429.462523561508,0.10379073289558256,38372.84952380953,252
SOM,BURTINLE,1252.005782296317,0.10365015176595774,11547.908333333333,504
KEN,Kilimani,4462.714830109127,0.10364863264730884,38431.644484126984,504
KEN,Likoni,4591.712816840278,0.10331849817321422,38857.42428571429,252
KEN,Tigania East,4789.8506434461815,0.10167009564829174,39857.2003968254,504
KEN,Galole,4878.8755132068445,0.10123293735389123,40896.67861111111,252
KEN,Kisauni,4495.141227368552,0.1010712139023685,38785.48845238095,252
KEN,Dujis,4767.802810019841,0.10101927747704044,41138.87081349207,504
KEN,Bura,4654.6127487909225,0.10013775303719102,40453.89409171076,504
KEN,Dadaab,4407.663641183036,0.0989430838380356,41288.47653628118,504
KEN,Turkana South,4679.550564132771,0.09875621707205329,39657.11132936508,252
KEN,Turkana Central,4624.62732401207,0.09805734123664028,39857.25167989418,252
KEN,Loima,4614.429020681769,0.09709710314040698,39706.51217813051,252
KEN,Kajiado Central,4368.935984002976,0.0964036159935017,38746.415396825396,252
KEN,Kibwezi East,4257.976227678571,0.09440941095381913,39138.10817460317,252
KEN,Changamwe,4074.348355344742,0.09211040892351774,38755.32813492063,252
KEN,Lagdera,4266.976532428075,0.0916765502828077,40398.430446428574,504
KEN,Ijara,4258.454544890872,0.0911564233131465,40202.724325396826,252
KEN,Jomvu,4017.403693886409,0.08971713986150671,38803.4725,252
KEN,Ganze,3531.545904637897,0.08243478905770399,38282.7402281746,252
KEN,Voi,3456.554669518849,0.0803974152397876,37413.8396031746,252
KEN,Garsen,2934.107381469081,0.07175787857729889,37301.933386243385,252
