country_name,admin2_name,mae,mape,mean_actual,n
KEN,Mandera East,10892.337907366073,0.20769587569213913,49627.97819444445,252
KEN,Mandera North,9737.176261780754,0.1879736158553977,48267.14434523809,252
KEN,Lafey,9775.999617435515,0.18754360969979278,48257.29057539682,252
KEN,Mandera South,9428.098761160714,0.17994384094792987,48041.24660714286,252
KEN,Banissa,8469.542836061508,0.16613686986929072,46695.84234126984,252
KEN,Mandera West,8257.042330729166,0.16049666253176378,46462.81559523809,252
KEN,Wajir East,8120.070744667659,0.15402896919897216,45746.8496031746,252
KEN,Moiben,6987.939868706597,0.14686387717011645,39270.7601984127,252
KEN,Tarbaj,7733.006222408234,0.14604225373322136,46404.93833333334,504
KEN,Nakuru Town East,6749.288637772818,0.13388267588388944,39956.15125,252
SOM,BUAALE,1289.3077400716145,0.1310324714685739,10320.869523809524,252
KEN,Wajir South,6644.483583002646,0.1275184981702955,44757.38892857143,756
KEN,Sigor,6586.520387834821,0.12298690945268696,42094.62452380953,252
KEN,Eldas,6542.942893105159,0.12286873874303096,45608.08456349206,252
SOM,QORYOLEY,869.5740174696181,0.11957315259375018,7836.50869047619,252
KEN,Wajir North,6214.197521391369,0.11809818808118884,45320.61793650794,252
KEN,Kapenguria,6224.254401661706,0.11629880465746709,41465.52849206349,252
KEN,Wajir West,5733.638589409722,0.10902869496332669,44381.68892857143,252
KEN,Kitui Central,5773.632706938244,0.10828064239744935,43747.97142857143,504
KEN,Moyale,5551.078417348711,0.10610273049976128,44187.28267857143,252
KEN,Saku,5472.811321201224,0.10574604466873078,43635.26794312169,252
SOM,DINSOOR,830.6490049138145,0.09708199522436833,9114.344722222222,252
KEN,North Horr,4923.296766183036,0.09690592586736606,42744.39283730158,252
SOM,BALAD,885.5590358382937,0.096796946408062,9407.22757936508,252
KEN,Nithi,4803.597867373512,0.09648338369231942,40065.735714285714,504
KEN,Baringo South,4691.129974888393,0.09589329995932075,39716.356626984125,252
KEN,Laisamis,4974.916750327736,0.09532114579509415,42626.5405952381,252
KEN,Kajiado East,4679.373106243799,0.09388090920394761,41090.951428571425,504
SOM,HAWAL WADAG,989.3817545572916,0.09281551068626406,11170.433492063494,252
SOM,BAIDOA,887.516414078001,0.09279821823293434,10461.331746031747,252
SOM,MARKA,825.4808803788443,0.09200613848846795,9237.013095238095,252
KEN,Mathira,4420.808413938492,0.09161953906836535,40193.928452380955,504
KEN,Tiaty,4593.2771280795305,0.09110937031390165,40763.24076719577,252
SOM,BELET WEYNE,1107.0268083844867,0.09102404884848074,11824.318055555555,504
KEN,Kisumu Central,4690.464046068948,0.09068027764862249,41679.27109126984,252
KEN,Samburu East,4618.886995907738,0.0904264277769764,40818.56868055555,252
KEN,Makueni,4653.878541511657,0.08919009276330817,41511.58603174603,504
KEN,Isiolo North,4693.323973920442,0.08911247304485737,42431.87661375661,504
KEN,Fafi,4303.6928417452045,0.08901227945655467,43297.20280423281,252
