country_name,admin2_name,mae,mape,mean_actual,n
SOM,GARDO,20684.941627449156,0.5183966956330622,37874.06722222222,252
SOM,BOSSASO,19778.042727089534,0.5129135628829892,36738.16916666667,252
SOM,GAROWE,14193.61318235367,0.41123318930748143,30092.562460317462,252
SOM,TALEH,12306.530418991815,0.3761317784117128,27997.22361111111,252
SOM,EYL,12519.358678850447,0.3750096132826773,28894.885317460317,252
SOM,LAS ANOD,12252.803278227308,0.33133130076478695,29768.66388888889,504
SOM,EL WAK,6145.989657583085,0.27930934982737765,17819.384761904763,252
SOM,DOLO,6707.247537667411,0.26020087457255464,21265.456904761904,252
SOM,ERIGAVO,5499.311795324901,0.2538086202099876,18721.916706349206,252
SOM,HUDUN,5271.332094571552,0.24234041336819273,19682.186785714286,252
SOM,BERBERA,1642.9720605468751,0.24148778725874778,7116.649642857143,252
SOM,BUAALE,3096.5471442909848,0.2321090429388339,12793.607222222223,252
SOM,BELET WEYNE,2837.268558717758,0.22909357791784385,13117.917539682541,504
SOM,BURTINLE,5031.539325280568,0.2211361876742977,21098.168214285713,504
SOM,BAIDOA,1742.4776583426337,0.21131872631152326,8587.376984126984,252
SOM,DINSOOR,1881.6108301943825,0.20711840143123805,9310.340436507937,252
SOM,GALKAYU NORTH,3699.8894031730533,0.2030131748108774,17876.44865079365,504
SOM,BELET HAWA,4301.669154343378,0.20030883620990247,18335.47896825397,252
SOM,QANSAH DHEERE,1820.3882821800596,0.19456422362513617,9949.582619047618,252
SOM,JARIBAN,3946.4573682415676,0.19216788100188353,19561.45515873016,504
SOM,ABUDWAQ,3184.3795036969864,0.19002279598959493,16498.17242063492,504
SOM,HUDUR,3662.0197826760914,0.1818444970980132,18644.579404761906,252
SOM,ADADO,2999.1799150545635,0.17595506413902667,16892.043214285713,504
SOM,HOBYO,3108.231967230903,0.1750525804811273,17497.554285714283,504
SOM,LUUQ,2971.2642197575647,0.17007078671629897,15614.871547619046,252
SOM,DUSAMREB,2648.625824575273,0.17000839183111466,15394.31492063492,504
SOM,EL BARDE,2516.086433841766,0.16720480434273866,14749.785912698411,504
SOM,HAWAL WADAG,1711.050094246032,0.16575091794519617,11266.799523809525,252
SOM,JOWHAR,1635.9978074621774,0.1645530759369697,10063.490674603174,504
SOM,BULO BURTI,2081.230672433036,0.16271518892305356,12346.773333333333,504
SOM,QORYOLEY,1527.467494264633,0.16166034110187388,9341.129920634921,252
SOM,KISMAYO,2280.746313709077,0.16116847665643277,13071.74365079365,252
SOM,RABDURE,2643.1356084139384,0.16053094940909057,15637.653492063493,252
SOM,BALAD,1667.5468853469122,0.15855874820878815,10160.384246031746,252
KEN,Moiben,1031.598130890377,0.15677287780090723,6700.315119047618,252
SOM,BURAO,1526.6302826605904,0.15644231156222696,9199.523531746032,252
