country_name,admin2_name,mae,mape,mean_actual,n
SOM,BALAD,0.19843270475902255,0.14149849499344203,1.233531746031746,252
SOM,DINSOOR,0.1878087701967784,0.14078689679263243,1.1797619047619048,252
KEN,Moiben,0.16759134700373998,0.14021992547315804,1.1266269841269843,252
SOM,AFGOI,0.19319685405208953,0.1401002535999702,1.2245238095238096,252
SOM,JOWHAR,0.19582708741937369,0.13957048740881947,1.238174603174603,504
SOM,MARKA,0.18894035839845263,0.13655338005234274,1.236547619047619,252
SOM,QORYOLEY,0.18460654075183563,0.13486366213951054,1.2092460317460318,252
SOM,BURAO,0.17741191430697367,0.13238734654882187,1.148968253968254,252
KEN,Baringo South,0.14012833318066975,0.11552624535409926,1.1298214285714285,252
KEN,Kisumu Central,0.1324921829549093,0.11445032260016023,1.1023015873015873,252
KEN,Dadaab,0.13480494348167563,0.11218850898420814,1.164518140589569,504
SOM,BERBERA,0.13176649297040607,0.10589946417482128,1.0792460317460317,252
KEN,Nakuru Town East,0.11931891935212272,0.10348615444103544,1.0272222222222223,252
KEN,Kapenguria,0.1221613405999683,0.10104232550299078,1.0865873015873015,252
KEN,Tigania East,0.12025783499554983,0.09880273058587884,1.1327777777777777,504
KEN,Kitui Central,0.11980044620850729,0.09864536232863581,1.1188095238095237,504
KEN,Sigor,0.11644192842264023,0.09696927874030355,1.0604761904761906,252
KEN,Makueni,0.114937408235338,0.09409427822488642,1.1292559523809524,504
KEN,Lagdera,0.11223585715369573,0.09313866830544766,1.1213789682539683,504
KEN,Mvita,0.11260343578442064,0.09310166944068621,1.128558201058201,252
KEN,Kajiado East,0.10653758963895223,0.09238520662136657,1.0710714285714287,504
KEN,Mathira,0.10197479903697969,0.09018516195310756,1.0411904761904762,504
KEN,Changamwe,0.10899687734861221,0.08964734976032963,1.1185714285714285,252
KEN,Likoni,0.10897599418958027,0.08920247408340744,1.125436507936508,252
KEN,Samburu East,0.10213448900078971,0.08868009431665366,1.043779761904762,252
KEN,Jomvu,0.10629923699394105,0.08745075102973143,1.120515873015873,252
KEN,Kisauni,0.10466020507471901,0.08658668913273519,1.1204761904761906,252
KEN,Isiolo North,0.1030260653244545,0.08658371850610638,1.0952910052910052,504
KEN,Tiaty,0.09994896275341195,0.08624674806682844,1.0625661375661375,252
KEN,Nyali,0.10444885151726858,0.08622106929888015,1.1216468253968253,252
KEN,Isiolo South,0.10069152981778723,0.08420526646403599,1.1017857142857141,504
KEN,Kilifi North,0.09966099553638037,0.08371197936873877,1.1007142857142858,252
KEN,Kajiado Central,0.09517622540867518,0.0827728502372846,1.0794642857142858,252
KEN,Nithi,0.09201154880107396,0.08110234946560142,1.0194444444444444,504
KEN,Ganze,0.0950847499332731,0.08036641718292002,1.095109126984127,252
KEN,Mathare,0.0854576633988865,0.07917264964162446,1.0220634920634921,504
KEN,Samburu West,0.08857626619477751,0.07890407128717221,1.0105489417989417,252
KEN,Kibwezi East,0.09567778405689059,0.07889494971903895,1.1217063492063493,252
KEN,Embakasi North,0.08630184981085005,0.07870795754391736,1.0210317460317462,504
KEN,Matungulu,0.08597291708465607,0.07765127066203506,1.0313492063492062,504
KEN,Wajir West,0.08927469473982616,0.07764691683164489,1.0516071428571427,252
KEN,Langata,0.08510719848530633,0.07760998656865048,1.0277777777777777,504
KEN,Makadara,0.08424299950164461,0.07707090931418148,1.0261904761904763,504
KEN,Saku,0.08670241653919221,0.07692580478000483,1.0253373015873015,252
KEN,Westlands,0.08206878254810969,0.07670390794938053,1.00765873015873,504
KEN,Wajir South,0.08999006726123669,0.0766405038235997,1.0674603174603174,756
KEN,Bura,0.08635416074141834,0.0759400016934028,1.0548324514991183,504
KEN,Voi,0.08720908445971354,0.07527712546646288,1.077261904761905,252
KEN,Kilimani,0.07846917150039522,0.07313467849875463,1.0136111111111112,504
KEN,Tarbaj,0.08294045970553446,0.07245152678033029,1.0390476190476192,504
KEN,Samburu North,0.08214422183512561,0.07222496873765909,1.0187414965986394,252
KEN,Ijara,0.08435569409970886,0.07216696436450626,1.074537037037037,252
KEN,Starehe,0.0765031910652206,0.07125493313298802,1.013015873015873,504
KEN,Eldas,0.08030397013066308,0.07111654053631268,1.0222619047619048,252
KEN,Laisamis,0.08016866631924162,0.0702208174601959,1.0275,252
KEN,Dujis,0.07831962133683855,0.06971839040629015,1.0402380952380952,504
KEN,Fafi,0.07856150272346679,0.06846220530624383,1.0784391534391533,252
KEN,Turkana East,0.07700989985817415,0.06780479238469941,1.0041326530612245,252
KEN,Galole,0.07695672501268841,0.06710831125680893,1.0382619047619048,252
KEN,Loima,0.075033485650806,0.06635541423634388,1.034942680776014,252
KEN,North Horr,0.07097729724551005,0.0648248855019317,0.999563492063492,252
KEN,Wajir East,0.07474316662266142,0.06384963669355521,1.0479761904761906,252
KEN,Turkana South,0.07111757340885345,0.06370815368362273,1.0045502645502646,252
KEN,Wajir North,0.07009403698028081,0.06360621314590839,1.002718253968254,252
KEN,Garsen,0.0672721519230535,0.06041663862089782,1.0406349206349206,252
KEN,Moyale,0.06320116017545972,0.05787802364445552,0.9893353174603174,252
KEN,Mandera South,0.06402552659549411,0.05678071453187871,1.0305952380952381,252
KEN,Turkana Central,0.06099748666008946,0.05631250752032327,0.9867328042328042,252
KEN,Lafey,0.05878358569410111,0.0528553418444712,1.0237103174603175,252
KEN,Mandera North,0.05687993855703443,0.05181807640472324,1.0170238095238096,252
KEN,Mandera West,0.056123388447458775,0.05135044632515017,1.0039285714285715,252
KEN,Mandera East,0.05482160324142092,0.050064181425907794,1.0226190476190475,252
KEN,Banissa,0.053004385289691744,0.049103951697125656,1.0002777777777778,252
