country_name,admin2_name,mae,mape,mean_actual,n
SOM,GALKAYU NORTH,1685.7316964285715,0.09047481194399032,17620.01388888889,504
SOM,LAS ANOD,855.730212751116,0.08968717880944684,9252.924285714285,504
KEN,Nyali,4022.55767609127,0.08954040828315679,38881.86396825397,252
SOM,JARIBAN,1626.6981666201636,0.08913473293159664,17684.1123015873,504
KEN,Likoni,3934.479502418155,0.08854650227381614,38857.42428571429,252
KEN,Kajiado Central,4016.0181321304567,0.08805407626890352,38746.415396825396,252
KEN,Loima,4253.904963038746,0.08769997301466662,39706.51217813051,252
SOM,ADADO,1269.3172045510912,0.0869788979042093,14753.989563492063,504
SOM,HOBYO,1442.5790064639136,0.08675740693403697,16381.610436507937,504
KEN,Bura,4076.728889147239,0.08664617628130858,40453.89409171076,504
SOM,ABUDWAQ,1236.602023266989,0.08615867839102694,14424.383373015873,504
KEN,Kibwezi East,3884.4133553447423,0.0856799530578936,39138.10817460317,252
KEN,Dadaab,3829.8210143406327,0.08516298764125897,41288.47653628118,504
KEN,Kisauni,3813.6271459573413,0.08513163419888828,38785.48845238095,252
KEN,Lagdera,3937.0212593005954,0.08394789180336419,40398.430446428574,504
KEN,Changamwe,3663.1581085689486,0.08192830977679803,38755.32813492063,252
KEN,Kilifi North,3522.2840141369047,0.08167003524978377,38372.84952380953,252
KEN,Jomvu,3625.913377666171,0.08019171821935811,38803.4725,252
SOM,BURTINLE,953.9235293821305,0.07931639668356741,11547.908333333333,504
KEN,Ijara,3716.2824792286706,0.07848390883699849,40202.724325396826,252
KEN,Ganze,3156.158293030754,0.07304131412039193,38282.7402281746,252
KEN,Voi,3083.6070789930554,0.07192508331133118,37413.8396031746,252
KEN,Garsen,2508.1909419436174,0.06079598097800369,37301.933386243385,252
